Date,Mean_Ice_Concentration_12km,DOY,Mean_Ice_Concentration_perc_12km,Mean_Ice_Concentration_perc_3km,Mean_Ice_Concentration_3km
2013-01-14,0.992823779193206,13,99.2823779193206,98.8345914448417,0.988345914448417
2013-01-15,0.991104033970276,14,99.1104033970276,98.8081048867699,0.988081048867699
2013-01-16,0.8970063694267516,15,89.70063694267516,89.2067275857502,0.892067275857502
2013-01-17,0.8289596602972399,16,82.895966029724,82.6910343000927,0.8269103430009269
2013-01-18,0.8467940552016985,17,84.67940552016985,89.2994305390014,0.892994305390014
2013-01-19,0.7553503184713375,18,75.53503184713375,78.2148059859621,0.782148059859621
2013-01-20,0.7593630573248408,19,75.93630573248407,80.0423784929148,0.8004237849291481
2013-01-21,0.7114012738853503,20,71.14012738853503,71.884518606807,0.71884518606807
2013-01-22,0.6598089171974522,21,65.98089171974522,68.7326181962653,0.687326181962653
2013-01-23,0.571656050955414,22,57.1656050955414,58.5220500595947,0.585220500595947
2013-01-24,0.5705307855626327,23,57.05307855626327,57.4361011786518,0.574361011786518
